avg_weight_g,shrimp_count,biomass_kg,feed_amount,feeding_frequency,rolling_feed_kg_7d,dissolved_oxygen,temperature,ammonia,ph,salinity,days_normalized,weight_lag_7d,weight_lag_14d,days_to_harvest,harvest_biomass_kg,early_harvest_risk,weight_delta_next
24.0051,62919,1510.3757,331.0495,2,25.766,6.1676,29.8981,0.089,7.8761,14.8164,0.547839,22.7238,21.1751,0,1435.7119,0,0.16041
17.5841,162387,2855.4255,338.294,3,54.0265,5.3489,29.3196,0.2127,7.9952,18.0362,0.423249,16.1355,14.4366,29,2889.5638,1,0.185873
18.2586,133574,2438.8737,282.919,5,64.784,5.1616,30.6031,0.1724,7.8696,19.5407,0.52963,17.2401,16.0126,23,2237.8834,1,0.127814
21.5357,62073,1336.787,261.8008,2,21.8838,6.0891,27.7033,0.1337,7.7994,17.7589,0.605301,20.5381,19.3234,4,1294.6555,0,0.124099
19.6786,88974,1750.8803,260.0284,5,104.4485,5.3031,29.4811,0.1542,7.891,17.9977,0.688073,19.6786,19.5488,15,1507.1873,1,0.0
19.245,164009,3156.3547,158.9814,4,113.5574,5.6457,31.3139,0.1968,7.9689,21.1733,0.491758,18.1396,16.7379,17,2762.4673,1,0.132573
21.9358,166621,3654.9706,330.906,3,82.7941,6.2901,29.0822,0.1462,7.789,23.1018,0.735142,21.3533,20.5631,1,3555.1079,0,0.065201
16.3954,175815,2882.5637,309.8651,2,116.7462,4.3263,27.5695,0.2777,7.6607,17.746,0.497116,15.6423,14.5602,15,2487.404,1,0.078657
21.2454,152986,3250.2519,263.2398,3,99.678,7.3333,27.8953,0.0594,7.76,17.751,0.453187,19.5175,17.5077,4,3041.9165,0,0.223151
10.0769,87315,879.8654,252.7238,2,97.2934,5.0441,30.5253,0.2464,7.7054,22.6604,0.195839,7.7386,5.1747,54,1435.9681,1,0.315319
8.9211,132062,1178.1367,293.0837,3,60.3241,5.477,28.9463,0.2215,7.7165,18.921,0.18477,6.6805,4.2539,63,2070.8159,1,0.304674
17.3431,196740,3412.0807,389.9922,5,103.5083,6.7975,28.1837,0.0878,7.798,18.5814,0.378974,15.4765,13.4431,22,4181.0878,0,0.25283
20.9001,206325,4312.2148,346.2722,5,109.3661,7.268,29.7384,0.1024,8.0948,17.7421,0.372611,18.7861,16.3201,5,4409.9573,0,0.272437
15.3508,87319,1340.4124,386.2213,3,28.5255,4.6627,30.7029,0.2473,7.9318,20.4201,0.772691,15.1295,14.7417,15,1124.6267,1,0.016068
9.9362,166320,1652.5838,276.7582,4,118.0626,5.8501,29.2589,0.1933,7.8413,22.2631,0.20589,7.6026,5.0673,61,3046.1433,1,0.31665
19.102,122666,2343.1638,313.8693,4,48.7109,5.3155,28.6948,0.206,7.805,17.6104,0.555241,18.4542,17.4583,15,2100.9158,1,0.061364
13.3015,153192,2037.6826,266.8827,3,94.4627,5.0169,30.2708,0.2617,7.5355,21.0414,0.464111,12.2443,11.0371,6,1740.4943,1,0.138483
15.5604,158359,2464.1232,268.8255,2,130.7715,4.502,28.775,0.281,7.7918,17.802,0.680831,14.9754,14.2492,2,2120.806,1,0.071552
18.1701,71970,1307.7034,447.3725,5,113.9625,4.6587,28.2367,0.2503,7.861,20.8748,0.642544,17.6451,16.8747,2,1065.6263,1,0.053284
15.7946,59018,932.166,345.6668,5,34.6395,6.7396,27.8246,0.1572,7.7713,21.8332,0.353367,13.8497,11.6992,34,1213.7145,0,0.260739
15.0221,150173,2255.9121,277.6732,4,96.6742,5.2789,27.8711,0.1559,7.8553,19.0793,0.438275,13.6285,12.0954,51,2518.1348,1,0.187487
6.8893,205078,1412.8471,423.2974,5,85.8011,6.0265,29.0188,0.1497,7.7327,20.7049,0.165579,4.8117,2.5969,80,3644.3315,1,0.285487
20.1919,175392,3541.4909,89.7036,3,109.2793,5.227,29.1509,0.2072,7.9508,18.2489,0.418377,18.7078,16.7875,16,3407.7975,1,0.174546
22.7508,219654,4997.3133,445.4949,5,68.4132,6.3796,29.8666,0.1395,7.7717,22.8318,0.400806,20.8183,18.4344,0,4591.2093,0,0.237697
16.0082,80425,1287.4573,438.7615,4,117.1122,5.7643,29.1061,0.178,7.858,17.6203,0.269389,13.5792,10.8013,30,1577.6542,0,0.3178
19.1874,118316,2270.1793,97.3636,3,89.2202,4.4608,29.7187,0.2421,7.8199,17.4138,0.596302,18.4588,17.4719,15,2001.4676,1,0.081664
21.7057,208561,4526.953,422.8343,5,87.9813,6.3583,28.7243,0.1504,7.9627,20.9856,0.650913,21.7057,21.6298,15,3859.6804,1,0.0
18.9199,189552,3586.3057,247.9869,3,34.4406,6.3141,28.5209,0.1341,7.983,23.0968,0.577425,17.804,16.5207,33,3594.4763,1,0.145377
18.0094,217172,3911.128,163.2149,5,131.7082,4.6301,28.3123,0.2621,7.9496,18.2486,0.58829,17.5493,16.7585,1,3310.4928,1,0.035101
13.5962,53326,725.0298,140.7609,3,107.1762,4.8081,27.6762,0.2587,7.8281,23.7745,0.343357,12.1402,10.4236,8,635.2262,1,0.186038
17.9953,74926,1348.3182,355.2675,3,48.6743,5.1706,28.0336,0.2372,7.8083,18.2505,0.567302,17.4021,16.5153,15,1169.3963,1,0.058646
19.4239,58109,1128.705,308.3122,4,67.8357,7.119,28.0771,0.1054,7.9144,19.4042,0.464298,17.8243,16.017,15,1139.6496,0,0.211161
23.8413,194222,4630.5037,315.9813,5,87.6599,6.6826,28.8616,0.141,7.8381,19.6016,0.713973,23.638,23.0391,0,4145.5645,0,0.0
8.1866,84446,691.326,92.4526,2,106.5112,5.2253,30.3246,0.2142,7.7758,23.3172,0.16993,5.8869,3.4005,65,1484.7936,1,0.313078
11.0766,110728,1226.4849,335.5278,5,51.2901,5.5588,28.8533,0.2421,7.7496,22.1741,0.369675,9.7961,8.3922,3,1062.9137,1,0.172679
10.3604,176378,1827.3482,317.406,3,38.1965,6.5882,27.5208,0.0963,7.8735,23.2727,0.1653,7.2712,3.9332,36,3703.1057,0,0.42073
18.5206,111160,2058.7535,99.7303,5,97.4808,4.5167,28.6282,0.242,7.8199,17.9025,0.66067,18.0236,17.2904,12,1779.1579,1,0.050067
22.4703,161637,3632.0313,99.6049,4,63.9429,6.5803,29.6564,0.1304,7.9407,18.8128,0.407234,20.7663,18.6295,0,3261.8378,0,0.206518
11.563,124902,1444.2416,248.3206,2,100.1686,4.5779,29.2868,0.2708,7.7545,22.6279,0.32051,9.9414,8.1475,6,1430.8101,1,0.217337
17.0834,158877,2714.1571,180.6214,5,47.4788,5.8358,29.0724,0.116,8.0551,22.1791,0.528054,15.8595,14.4855,41,2924.4387,1,0.162309
21.2946,56576,1204.7618,119.4113,2,46.7254,6.4476,28.4741,0.069,7.7916,22.1977,0.465012,19.6692,17.8053,4,1213.7376,1,0.212219
20.659,194283,4013.6871,404.4627,3,49.9493,6.9534,29.3486,0.1027,7.8224,20.3017,0.480876,19.3037,17.6808,10,4064.8922,0,0.170992
15.8547,164001,2600.1827,345.0863,3,105.9716,4.4117,27.8644,0.2115,7.7707,17.5435,0.373548,14.2549,12.3522,26,2599.998,1,0.202997
17.2197,128868,2219.0644,331.7963,5,22.0796,4.6033,27.9191,0.2732,7.8011,21.17,0.63345,16.5518,15.6982,6,1932.1915,1,0.079489
6.3703,177922,1133.4227,320.7944,4,132.9849,4.4347,30.0517,0.2418,7.7916,21.1114,0.148784,4.4568,2.413,3,1058.7597,1,0.26261
15.0017,93111,1396.8189,440.3963,2,27.6131,6.1336,29.3085,0.1429,7.9913,21.0992,0.300984,12.8861,10.52,43,1740.287,1,0.281352
17.0701,218071,3722.4874,129.4617,4,56.9922,6.5006,28.4731,0.137,7.8633,20.5989,0.393703,15.3663,13.4068,33,3887.2,1,0.221952
17.9554,108587,1949.726,263.0623,3,21.3655,6.4059,26.5371,0.1123,7.8435,23.2675,0.352399,15.9485,13.6488,21,2258.0376,0,0.26219
11.1709,85721,957.5844,267.5679,3,86.5503,4.4534,29.2477,0.2767,7.7144,20.0054,0.231216,9.0254,6.6241,43,1362.4139,1,0.285194
22.3213,77898,1738.7874,416.2327,4,40.5696,5.772,29.3424,0.2056,8.0592,19.0952,0.620771,22.229,21.6349,0,1673.3062,0,0.0
13.983,182880,2557.2089,445.3437,3,84.3527,5.7544,29.4235,0.1783,7.7984,20.841,0.358275,12.2994,10.4474,52,3299.5946,1,0.226524
12.8661,115029,1479.9698,194.1982,3,85.0966,4.6662,30.1125,0.2737,8.0339,21.8768,0.454852,11.6783,10.3668,49,1647.4514,1,0.159407
13.3803,174517,2335.095,119.644,2,86.8996,4.698,30.5548,0.2514,7.8252,20.5586,0.382693,11.8811,10.2457,57,2724.0253,1,0.202892
5.4319,47547,258.269,369.7232,4,58.6049,6.7281,29.3122,0.139,8.0118,19.3384,0.064777,2.1583,2.0136,52,975.2009,1,0.448723
21.1388,200352,4235.1987,313.2059,5,101.4767,5.2755,28.594,0.208,7.8811,18.9026,0.700066,20.8779,20.278,15,3561.9119,1,0.001894
12.9074,144960,1871.0621,295.9788,2,28.9746,6.2036,30.0827,0.1471,7.5888,21.057,0.272033,10.9235,8.7274,48,2519.0996,1,0.265757
24.6276,129084,3179.0332,115.4732,2,93.5045,7.0843,27.1411,0.1097,7.9515,16.829,0.786427,24.3469,23.7775,0,3041.832,1,0.011502
17.3287,185542,3215.2104,344.8514,5,32.4837,5.038,29.6416,0.2631,7.9177,17.6034,0.629191,17.1018,16.5345,15,2687.8647,1,0.0
18.751,121333,2275.1203,294.4303,4,49.9456,5.7905,29.6231,0.1804,7.8328,18.4488,0.476868,17.4356,15.8626,25,2287.1073,1,0.166182
23.734,73934,1754.7485,342.9995,4,64.7047,7.1546,28.7948,0.0671,7.8332,20.5854,0.454287,22.4558,20.6898,0,1545.5159,0,0.140072
9.2128,75451,695.1154,85.7723,2,84.663,7.1736,29.5149,0.0712,7.7173,17.3992,0.150503,6.1774,2.9108,41,1472.1055,0,0.414481
22.6695,134894,3057.9746,311.8531,5,89.5406,5.6785,30.1819,0.2048,7.7872,22.4478,0.751456,22.2548,21.587,0,2847.4716,0,0.036266
17.7276,135317,2398.8473,430.0126,2,96.9145,4.7485,29.2022,0.1847,8.0205,21.2638,0.531717,16.7029,15.4591,22,2247.9933,1,0.127831
9.5934,158093,1516.6459,429.9457,3,95.1474,4.7045,28.9519,0.2972,7.9223,20.6266,0.302399,8.1612,6.5977,1,1327.7365,1,0.1937
16.2557,51285,833.6746,315.1871,5,68.9662,4.2666,28.1474,0.2747,7.6759,19.3111,0.517773,15.5589,14.5793,4,758.2404,1,0.074793
21.5838,169488,3658.1977,128.1697,2,107.4838,7.1651,29.6162,0.0805,7.5815,22.7112,0.519916,20.1229,18.4281,3,3303.3524,0,0.189067
13.945,74153,1034.0638,136.4176,4,91.3188,6.2735,28.7802,0.2129,7.6086,21.3106,0.410976,12.4894,10.8923,53,1289.6442,1,0.196205
14.9915,202587,3037.0826,370.7492,5,108.5266,5.0628,29.8385,0.2106,7.4569,19.7846,0.388826,13.5076,11.8408,41,3331.522,1,0.196727
17.2989,169644,2934.6583,190.5744,3,89.2196,6.6555,31.7782,0.0805,7.7652,21.8237,0.485858,15.943,14.406,38,3039.3289,1,0.178565
12.9646,198723,2576.3648,424.0243,5,135.0276,5.7153,30.1762,0.212,7.9698,20.2173,0.340479,11.3797,9.6122,44,3211.4832,1,0.211194
22.4315,85455,1916.8861,141.3744,5,87.389,5.726,29.3515,0.0989,7.9954,24.7928,0.471644,20.875,18.9724,0,1816.4318,0,0.193007
19.6799,94300,1855.8145,376.5015,5,53.7496,6.7024,28.9259,0.1277,7.8359,17.5599,0.503099,18.5579,17.1433,18,1632.839,1,0.135304
10.6636,50601,539.5879,261.8873,3,75.5437,5.2071,29.3492,0.2211,7.7008,19.7692,0.315739,9.1239,7.4456,58,753.9039,1,0.208445
6.3985,211893,1355.7878,121.3294,3,64.8479,6.7028,26.9612,0.109,7.8435,17.5182,0.115307,3.6394,0.819,71,4039.9926,1,0.377148
21.2997,73680,1569.3594,145.0277,3,108.3186,5.7627,27.4913,0.1167,7.8594,20.7663,0.602165,20.6863,19.7572,15,1365.3781,1,0.059467
22.2978,179910,4011.6053,122.7414,4,80.4229,7.4253,30.2175,0.0733,7.6758,22.8388,0.553997,20.9288,19.3689,0,3837.7723,1,0.179629
17.4626,199447,3482.8654,237.927,3,120.3004,6.4166,29.9109,0.122,7.7741,20.2678,0.424372,15.7819,13.9239,26,4217.5035,0,0.225344
14.5377,98719,1435.1504,193.1694,5,24.5584,5.5219,29.3834,0.2063,7.9089,22.1417,0.407728,13.1671,11.6361,44,1631.5496,1,0.182444
8.7467,212179,1855.873,152.4396,5,107.9628,4.0635,29.7422,0.2826,7.8785,19.9403,0.177443,6.5861,4.2216,3,1774.5264,1,0.29174
8.1404,200115,1629.0108,214.6709,2,50.5322,5.044,28.8634,0.2967,7.6379,20.1936,0.181668,6.199,4.11,9,1744.4222,1,0.265126
18.0625,182814,3302.0826,165.9368,2,63.2425,6.282,30.3295,0.1405,7.8821,17.3409,0.447252,16.7281,15.1211,24,3112.8755,1,0.16757
19.8132,177497,3516.7839,259.016,4,43.4521,6.4713,29.2045,0.156,7.8161,20.4194,0.597763,19.2115,18.3197,15,2975.9329,1,0.060232
26.9241,144056,3878.5763,276.2003,2,42.6607,6.9987,28.2309,0.0668,7.8681,18.6823,0.574628,25.9734,24.6022,0,3438.8405,0,0.098776
16.9062,49259,832.7809,123.6624,3,57.4228,4.816,29.0521,0.274,7.8094,19.9145,0.773488,16.9062,16.8741,3,711.9718,1,0.0
20.757,94992,1971.7475,208.7256,2,136.7331,4.7196,30.609,0.2331,7.868,19.6298,0.656435,20.7295,20.3293,15,1620.9652,1,0.0
22.9709,132892,3052.651,232.1619,2,125.223,6.1369,29.0736,0.1737,7.731,23.6499,0.662338,22.9709,22.8998,0,2696.2063,0,0.0
12.0273,160893,1935.1078,316.2784,5,129.3239,5.8474,27.85,0.1708,7.9558,18.5932,0.225621,9.6194,6.9251,43,2615.566,1,0.320123
8.9304,155082,1384.9408,353.3525,3,101.5314,5.901,28.4217,0.2258,7.9016,19.4335,0.210035,7.0629,5.0684,78,2466.2961,1,0.256285
13.981,100049,1398.7892,250.779,4,42.8429,5.5637,30.9852,0.1514,7.8544,18.8593,0.263475,11.591,8.9505,37,2117.5948,1,0.320615
6.5623,178549,1171.6905,319.6695,3,121.8539,4.7302,31.1127,0.2643,7.9284,20.6091,0.126194,4.3332,2.1992,3,1112.6298,1,0.304313
18.1746,190026,3453.6388,237.014,3,72.0447,4.1296,30.019,0.2734,7.9609,17.1758,0.700425,18.1746,18.0717,6,2968.4876,1,0.0
19.1842,70528,1353.0205,108.3918,4,42.1259,6.8596,27.2303,0.0617,7.9931,20.0025,0.439916,17.4594,15.5228,15,1408.1588,0,0.228733
5.8042,164627,955.5318,83.3037,4,45.1402,6.9336,27.8433,0.081,7.847,20.0093,0.096752,2.8218,0.7481,59,3417.4537,0,0.40891
13.492,181426,2447.7994,367.9237,2,75.9898,6.6443,28.3062,0.0989,7.9298,18.838,0.287794,11.3186,8.9769,37,3870.1399,0,0.296572
10.1762,199719,2032.3896,442.201,4,117.2532,3.7575,27.2342,0.2666,7.8883,22.7665,0.215851,8.1154,5.8515,53,3132.2871,1,0.277536
16.2322,187993,3051.5412,419.0711,4,41.9784,5.2571,27.4094,0.1833,7.9435,20.0956,0.325076,14.3114,12.1013,33,3204.6757,1,0.250146
10.3366,85652,885.3492,332.9501,3,26.4573,6.0291,30.4514,0.2277,7.8099,20.573,0.20522,7.9051,5.2659,62,1509.6768,1,0.330148
14.5886,121554,1773.3019,283.8346,4,85.4949,6.1493,29.9487,0.1345,7.7746,20.4148,0.231882,11.677,8.4266,25,2459.8022,0,0.387694
19.7144,117737,2321.1138,128.8998,5,69.847,6.2786,28.9164,0.0774,7.8937,18.1223,0.515731,18.3414,16.7841,15,2521.9855,0,0.180747
10.3826,71943,746.9564,429.6052,3,137.5773,5.0369,29.2045,0.2302,7.7585,20.5603,0.284015,8.735,6.951,7,747.4023,1,0.224079
20.4119,114684,2340.919,437.9163,4,78.4102,6.4275,28.1998,0.1065,8.1141,18.8419,0.432175,18.6988,16.7234,8,2330.2757,0,0.222744
21.9558,161981,3556.4175,362.5202,3,100.7135,6.9144,27.3823,0.0741,7.8933,22.5098,0.360203,19.6381,16.9338,1,3205.4089,1,0.298603
17.7659,92656,1646.1166,188.6407,2,47.1589,5.8001,29.671,0.2212,7.8577,17.0637,0.677576,17.3387,16.6752,15,1397.8441,1,0.03979
14.8792,174212,2592.1401,131.7875,5,96.9115,5.0265,27.5298,0.2425,7.6151,20.4325,0.379293,13.2128,11.3396,41,2781.2094,1,0.220798
9.7805,202320,1978.7945,322.7688,5,18.1994,5.724,31.06,0.215,7.673,21.6681,0.191549,7.4417,4.8345,45,3170.2119,1,0.311761
17.7889,193712,3445.9217,240.1369,5,102.1069,5.2501,30.4833,0.2083,7.8671,19.1022,0.436862,16.2894,14.5683,34,3399.1127,1,0.19563
24.0549,122461,2945.7862,175.8975,4,84.8809,6.6139,28.5855,0.0853,7.8303,18.7909,0.699353,23.9547,23.4455,0,2811.464,0,0.0
21.0086,47612,1000.2626,378.9102,2,98.4734,6.7006,27.0654,0.1149,7.6919,16.5659,0.642001,20.2003,19.1753,17,926.8506,1,0.096936
13.629,129748,1768.3364,231.577,5,105.1702,6.5867,28.3222,0.0757,7.6849,18.1316,0.26279,11.2585,8.6948,33,2627.6736,0,0.322646
16.5413,216392,3579.4109,443.2645,4,46.5331,6.8779,29.3118,0.1444,7.9273,20.2984,0.331205,14.3941,11.9565,29,4656.9158,0,0.282471
20.7859,136417,2835.5526,269.6649,3,51.8666,5.2719,31.1846,0.2065,8.03,18.6942,0.701351,20.7859,20.773,15,2408.0574,1,0.0
9.5364,179217,1709.0917,228.3072,4,71.4161,4.6382,30.0768,0.2519,7.9081,19.483,0.195619,7.4392,5.1439,55,2806.0673,1,0.283183
20.8183,215340,4483.0026,264.1676,5,79.1969,7.1938,31.9238,0.0789,7.6778,21.3947,0.349794,18.5339,15.8796,5,4615.2895,1,0.295278
18.0889,108631,1965.0201,254.5543,4,96.3214,3.8941,28.6301,0.2696,7.8156,16.0235,0.749211,17.944,17.5258,11,1749.9898,1,0.0
9.9023,206709,2046.8914,343.8526,4,83.3999,5.0053,30.1425,0.2433,7.6728,21.1202,0.215174,7.7127,5.3039,52,3275.1593,1,0.294571
7.4436,164975,1228.0052,363.7999,5,68.6942,6.7146,28.9484,0.0717,7.7912,19.4861,0.127472,5.0223,2.4343,77,3077.2099,1,0.332107
3.8511,210261,809.732,150.063,3,78.2311,5.6224,29.0043,0.1913,7.9702,23.0595,0.045807,1.2921,1.2921,64,4100.24,0,0.484318
5.5109,144701,797.4381,188.0933,2,73.8489,4.5016,30.5729,0.2771,7.6631,20.1021,0.140194,3.5269,1.4048,7,881.7432,1,0.272017
8.5924,94783,814.4089,222.8003,3,102.7824,5.2112,30.2364,0.2142,7.7693,21.0348,0.172681,6.1286,3.4883,62,1967.4763,0,0.337381
12.0375,212448,2557.3433,428.656,5,96.2029,4.5319,29.9179,0.3064,7.7218,21.4745,0.408633,10.9217,9.6789,3,2099.5791,1,0.14881
21.9472,139325,3057.7905,118.9085,2,96.8203,6.993,27.6154,0.0689,7.9057,20.6614,0.437221,20.2903,18.2984,1,2761.8989,1,0.208357
7.2163,120552,869.9409,347.4661,3,122.7237,4.3736,28.5326,0.3209,8.012,17.9028,0.202798,5.6744,4.019,9,930.0878,1,0.210898
17.7489,133621,2371.6311,392.355,4,63.0939,5.3595,27.2301,0.2252,7.7254,20.2155,0.427832,16.3239,14.6097,24,2328.0616,1,0.179108
23.0325,73627,1695.8151,302.2991,5,98.1467,5.8651,30.7126,0.0786,7.5899,22.8082,0.525593,21.6992,20.0748,0,1507.1443,0,0.165804
12.892,202529,2611.0008,420.832,3,98.0681,4.8117,30.0683,0.2429,7.5935,15.8936,0.481647,11.817,10.6195,6,2260.2687,1,0.143375
17.6443,93967,1657.9818,263.1628,4,125.4369,4.4717,29.3547,0.2752,7.8505,21.106,0.762555,17.3567,16.8685,15,1493.5621,1,0.022574
20.7042,136396,2823.974,289.8189,2,56.432,6.1616,27.7717,0.1505,7.9318,19.7267,0.396036,19.0476,16.9966,8,2931.3233,0,0.203091
17.6796,91770,1622.4608,410.3806,3,29.5804,7.474,29.4599,0.0646,7.8932,20.5657,0.390111,15.8628,13.8553,22,1801.0241,0,0.243692
19.9135,153394,3054.6061,350.4929,4,44.9695,6.0178,29.3186,0.1752,7.8859,22.2599,0.712624,19.2921,18.4943,15,2769.0668,1,0.073624
18.5018,214247,3963.9617,361.7967,4,27.1216,4.363,27.6623,0.2548,7.8919,19.24,0.697383,18.4666,18.1156,4,3363.8464,1,0.0
16.4138,54739,898.4768,279.0478,3,57.0849,4.4793,30.6941,0.2776,7.7907,19.0734,0.713992,16.4138,16.3264,13,792.1128,1,0.0
14.16,183813,2602.7864,327.7393,5,38.1255,7.2226,28.1718,0.0704,7.6714,19.6456,0.342144,12.4163,10.5291,49,3781.053,0,0.237209
19.3492,62393,1207.2532,372.6067,2,108.5098,5.0055,30.2163,0.2374,7.827,20.4922,0.573159,18.9183,18.1041,15,999.5312,1,0.024835
16.1117,154741,2493.1462,408.9385,5,46.5068,5.1489,31.132,0.1853,8.1362,18.1097,0.348425,14.3937,12.3569,27,2679.6349,1,0.218564
12.8346,83586,1072.7943,155.117,2,69.2611,5.7315,28.7884,0.1885,7.8207,19.4243,0.27944,10.7393,8.4553,56,1631.4942,0,0.283688
9.3503,86905,812.5879,200.5139,4,119.1496,5.6849,29.6949,0.1581,7.7372,20.3118,0.170596,6.9311,4.3063,62,1603.1748,1,0.328559
19.4294,198621,3859.0841,313.0943,3,48.344,6.0436,30.9293,0.1407,7.8952,18.008,0.478014,18.0134,16.3596,20,3893.9123,0,0.182301
18.7279,117231,2195.4889,435.222,2,110.3208,4.5885,29.858,0.232,7.7369,20.2066,0.603718,18.0651,17.1437,6,1895.7845,1,0.072114
13.7682,90971,1252.5054,415.8787,4,103.3569,6.0313,26.8777,0.136,7.8841,23.3781,0.318527,11.8168,9.6655,51,1710.2051,1,0.262136
15.5557,92149,1433.4395,203.3084,5,58.8555,4.5373,28.7611,0.2516,7.7934,19.5991,0.597889,14.7809,13.8665,26,1386.3423,1,0.098937
12.6645,53365,675.8409,418.4979,5,120.7777,5.1414,29.1073,0.2385,8.0037,20.602,0.282269,10.7726,8.5917,33,747.6387,1,0.246057
24.5638,169324,4159.2442,230.6195,2,16.249,6.6737,28.7517,0.1274,7.6217,19.3508,0.641307,24.0005,23.0805,0,3741.5234,0,0.047983
17.945,61174,1097.7654,297.6871,4,116.1858,6.5802,29.0618,0.0173,7.7683,20.8518,0.384463,15.9945,13.8412,19,1214.126,0,0.261771
19.7439,212029,4186.2837,297.9368,4,47.933,6.295,28.3859,0.1565,7.9829,22.2153,0.461734,18.4229,16.7973,21,3829.6823,1,0.162844
12.9741,57541,746.5411,360.3458,5,93.1407,5.5334,28.5373,0.2767,7.8105,21.5485,0.336516,11.453,9.728,10,701.4756,1,0.200247
21.1845,195995,4152.0629,240.1938,2,78.8774,4.8396,30.0258,0.2126,8.1028,21.4379,0.751241,20.5801,19.79,15,3758.2129,1,0.070369
11.1928,53823,602.4296,92.0947,3,79.6691,4.4575,31.0329,0.1807,7.6276,20.8386,0.196206,8.5854,5.6665,43,818.3862,1,0.346519
20.8226,153103,3187.9974,168.2822,3,33.7696,6.6535,28.7975,0.1751,8.0085,22.5666,0.489049,19.8221,18.4266,15,2961.7443,1,0.108407
23.7253,152994,3629.8236,242.8507,2,25.8828,5.6633,26.8501,0.1412,7.778,20.4357,0.567102,22.6335,21.2283,0,3546.8925,0,0.129082
6.1587,63048,388.2909,420.4303,3,88.8954,3.5,27.9342,0.2662,8.0752,21.7635,0.136254,4.1135,1.9218,6,419.7186,1,0.28005
10.3907,156768,1628.934,154.6803,2,20.4384,5.7007,29.5878,0.1543,7.8272,19.4533,0.256897,8.6705,6.8248,72,2538.5455,1,0.235374
6.398,204803,1310.3363,224.4963,3,30.8097,5.3876,29.3687,0.2243,8.0531,17.3105,0.098395,3.4599,1.739,61,3327.7352,1,0.39853
18.3055,200884,3677.2902,272.12,5,115.2723,6.4958,29.6127,0.1572,7.8463,18.2636,0.501159,17.1727,15.7836,21,3543.2958,1,0.140078
23.901,63342,1513.9391,83.2676,5,24.1703,6.2598,29.4799,0.0963,7.8407,18.9636,0.563636,23.067,21.8246,0,1391.0851,0,0.082876
18.9736,80864,1534.2791,200.8983,5,109.9702,6.0397,27.9955,0.1592,8.0171,20.2305,0.494409,17.9221,16.5564,15,1434.1965,1,0.123197
18.2359,168025,3064.0912,176.8588,2,77.4248,4.3879,29.9722,0.2226,7.8127,18.9602,0.573339,17.4855,16.4967,4,2665.1087,1,0.086637
23.6143,174176,4113.0418,105.6528,5,49.4635,6.606,28.2955,0.1198,7.7226,19.727,0.698886,22.8318,21.8357,0,4006.0464,0,0.093519
15.1195,154017,2328.6657,389.5802,3,136.2266,5.0414,29.5213,0.2665,8.1013,21.5549,0.416331,13.8558,12.3462,5,2030.249,1,0.159775
19.3433,179923,3480.3058,323.9857,5,47.1193,6.3131,30.5768,0.1151,8.0264,19.3827,0.502474,18.085,16.6251,25,3854.9878,0,0.162835
17.9001,136528,2443.8702,174.7203,3,101.5299,6.0413,28.7195,0.1488,8.0377,21.9689,0.514032,16.6078,15.1583,42,2637.5351,1,0.171503
20.5881,81640,1680.8134,98.9736,5,37.5991,5.4954,29.5593,0.1893,7.8534,22.8252,0.531045,19.4042,17.9722,13,1594.463,0,0.148122
18.1021,138642,2509.7109,436.2602,4,44.0686,5.2205,29.0557,0.2107,7.8957,15.7419,0.755158,18.0852,17.825,15,2137.6099,1,0.0
4.1127,194707,800.7808,302.2016,5,22.709,4.6353,29.8951,0.2499,7.7057,19.4762,0.060782,2.3399,2.3399,8,1082.4618,1,0.328591
11.7619,212014,2493.6854,406.3589,2,79.1671,5.1815,28.0384,0.2124,8.044,20.4452,0.236312,9.5064,7.0206,51,3609.0998,1,0.303061
16.6187,198393,3297.0348,442.6193,5,44.1479,4.7796,29.8403,0.2572,7.6861,14.71,0.535948,15.6095,14.4346,30,3151.4809,1,0.130239
23.9047,198196,4737.8255,117.1971,2,36.9662,6.4405,27.9198,0.0795,7.7743,21.3189,0.765352,23.351,22.5723,0,4364.8918,0,0.05941
15.3697,82131,1262.3309,303.917,3,93.8069,5.4133,31.3933,0.2128,7.8791,22.7796,0.588339,14.5431,13.5956,33,1179.0267,1,0.107974
11.7475,151293,1777.3086,306.2777,4,27.3029,6.5347,29.3408,0.1046,7.7918,23.0612,0.261441,9.6752,7.4257,61,2756.4023,1,0.281331
17.4995,151781,2656.0938,125.4565,2,139.0523,4.4748,30.1224,0.2822,8.0065,20.7525,0.66389,17.3532,16.8776,8,2166.1986,1,0.0
4.9072,163305,801.3649,171.6228,2,133.4867,5.3686,29.8571,0.2064,7.7663,23.1267,0.086135,2.3287,1.3322,86,2905.0586,1,0.355109
6.1703,156223,963.9427,189.8772,5,45.4164,4.489,27.6317,0.2719,8.0163,17.1239,0.11565,3.4886,0.9468,8,1173.783,1,0.362816
13.7423,128872,1770.9978,108.8652,3,49.1173,6.4891,29.835,0.1004,7.7612,18.1739,0.256427,11.3938,8.858,33,2752.9614,0,0.319985
22.568,190297,4294.6238,154.044,2,104.5464,6.7536,29.5007,0.089,7.7864,22.9862,0.618517,21.7274,20.6159,0,3895.5048,0,0.096707
10.8956,59818,651.7504,324.543,3,115.5334,6.3083,29.0728,0.1415,7.6398,18.4065,0.201045,8.4414,5.8131,44,1250.5134,0,0.336208
